date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,view_0,view_1,view_2,view_3,view_4,condition_1,condition_2,condition_3,condition_4,condition_5,age_of_house
2014,13.422467969854667,2.0,3.0,7.897296472595885,10.25061708363133,1.0,2.0794415416798357,7.897296472595885,0.0,1954,1999,98166,7.944492163932159,1,0,0,0,0,0,0,1,0,0,60
2014,12.793859310432293,2.0,2.5,7.640123172695364,8.313852267398207,1.0,1.9459101490553132,6.946975992135418,32.2490309931942,1962,0,98144,7.200424892944957,1,0,0,0,0,0,0,0,0,1,52
2015,13.217673557208654,2.0,2.5,7.640123172695364,8.313852267398207,1.0,1.9459101490553132,6.946975992135418,32.2490309931942,1962,0,98144,7.200424892944957,1,0,0,0,0,0,0,0,0,1,53
2014,12.323855681186558,1.7320508075688772,1.5,7.222566018822171,9.104979856318357,1.0,1.9459101490553132,7.222566018822171,0.0,1962,0,98168,7.24422751560335,1,0,0,0,0,0,0,1,0,0,52
2015,13.122363377404328,1.7320508075688772,2.75,8.134467570277563,9.144200569471638,1.5,2.0794415416798357,8.134467570277563,0.0,1967,0,98058,7.723120092266331,1,0,0,0,0,0,0,0,1,0,48
2015,12.86099861326992,2.0,2.0,7.52294091807237,9.367344120785848,1.0,2.0794415416798357,7.52294091807237,0.0,1969,0,98059,7.6544432264701125,1,0,0,0,0,0,0,0,1,0,46
2014,13.6384153201419,2.23606797749979,2.75,8.009695357742922,9.442324727955874,2.0,2.302585092994046,8.009695357742922,0.0,1994,0,98052,7.969011781106478,1,0,0,0,0,0,0,1,0,0,20
2015,13.012548511397123,1.7320508075688772,2.25,7.333023014386481,8.024862150286411,2.0,1.9459101490553132,7.333023014386481,0.0,2003,0,98053,7.352441100243583,1,0,0,0,0,0,0,1,0,0,12
2015,13.500799813124575,2.23606797749979,1.75,7.897296472595885,9.969134833771983,1.0,1.9459101490553132,7.258412150595307,35.63705936241092,1952,0,98004,7.8632667240095735,1,0,0,0,0,0,0,0,1,0,63
2014,13.262125319779487,2.0,1.5,7.940939762327791,8.87346805533363,1.0,2.0794415416798357,7.306531398939505,36.3318042491699,1954,0,98136,7.7142311448490855,0,0,1,0,0,0,0,1,0,0,60
2014,12.971540487669746,1.7320508075688772,1.75,7.501082124259871,8.895629627136483,1.0,1.9459101490553132,7.122866658599083,23.874672772626646,1976,0,98034,7.286191714702382,1,0,0,0,0,0,0,0,1,0,38
2015,12.983101310070822,1.7320508075688772,2.5,7.352441100243583,8.290794347381356,2.0,1.9459101490553132,7.352441100243583,0.0,2002,0,98053,7.3777589082278725,1,0,0,0,0,0,0,1,0,0,13
2014,12.392552212472792,1.7320508075688772,1.0,6.917705609835305,9.170663554823284,1.0,1.791759469228055,6.917705609835305,0.0,1973,0,98092,7.090076835776092,1,0,0,0,0,0,0,0,1,0,41
2015,13.024750548537328,1.4142135623730951,1.75,6.907755278982137,7.473069088032197,1.0,1.791759469228055,6.396929655216146,20.0,1924,0,98109,7.659171367666058,1,0,0,0,0,0,0,0,1,0,91
2015,12.560244459250788,1.4142135623730951,1.5,6.897704943128636,7.22983877815125,3.0,1.9459101490553132,6.897704943128636,0.0,2001,0,98133,6.956545443151569,1,0,0,0,0,0,0,1,0,0,14
2014,11.925035115797062,1.4142135623730951,1.0,6.579251212010101,8.348064228408266,1.0,1.6094379124341003,6.579251212010101,0.0,1942,0,98056,6.756932389247553,1,0,0,0,0,0,0,0,1,0,72
2014,14.266586177324491,2.23606797749979,4.5,8.711113884053544,9.597709395814938,2.0,2.3978952727983707,8.711113884053544,0.0,2004,0,98059,8.465899897028686,1,0,0,0,0,0,0,1,0,0,10
2014,13.35506114152335,2.23606797749979,2.0,7.727535110475448,7.783224016336037,2.0,1.9459101490553132,7.727535110475448,0.0,1905,0,98122,7.1853870155804165,1,0,0,0,0,0,0,1,0,0,109
2014,12.560244459250788,1.4142135623730951,2.5,7.22983877815125,6.9782137426306985,2.0,1.9459101490553132,7.038783541388542,15.491933384829668,2011,0,98126,7.365180126021013,1,0,0,0,0,0,0,1,0,0,3
2015,12.180754837545884,1.7320508075688772,1.0,7.138866999945524,9.03336450150698,1.0,1.791759469228055,6.733401891837359,20.493901531919196,1959,1977,98023,7.038783541388542,1,0,0,0,0,0,0,0,1,0,56
2015,13.614006181753545,2.0,2.5,7.975908360165538,10.482317559395355,2.0,2.1972245773362196,7.975908360165538,0.0,1987,0,98075,7.908387159290043,1,0,0,0,0,0,0,0,1,0,28
2015,13.217673557208654,1.7320508075688772,2.0,7.501082124259871,9.45915167003897,1.0,1.9459101490553132,7.501082124259871,0.0,1960,0,98007,7.306531398939505,1,0,0,0,0,0,0,0,1,0,55
2014,13.935069793021913,2.0,2.5,8.058327306580958,9.0217190130337,2.0,2.1972245773362196,8.058327306580958,0.0,1995,0,98033,8.006367567650246,1,0,0,0,0,0,0,0,1,0,19
2014,13.320968304271384,1.4142135623730951,2.75,7.554858521040676,7.221835825288449,3.0,2.1972245773362196,7.554858521040676,0.0,2002,0,98119,7.554858521040676,1,0,0,0,0,0,0,1,0,0,12
2015,12.206072645530174,1.7320508075688772,1.0,7.114769448366463,8.384804003370492,1.0,1.791759469228055,7.114769448366463,0.0,1947,0,98106,7.329749689041512,1,0,0,0,0,0,0,1,0,0,68
2015,12.813117127036707,2.0,2.5,7.992944547318106,8.735364401103888,2.0,2.1972245773362196,7.992944547318106,0.0,2006,0,98038,7.992944547318106,1,0,0,0,0,0,0,1,0,0,9
2014,12.560830252552664,1.7320508075688772,2.25,7.696212639346407,9.033006356693267,2.0,2.0794415416798357,7.696212639346407,0.0,1988,0,98092,7.696212639346407,1,0,0,0,0,0,0,1,0,0,26
2015,12.524526376648708,1.4142135623730951,1.5,7.146772179452637,10.378945032464328,1.0,1.9459101490553132,7.146772179452637,0.0,1947,0,98003,7.146772179452637,1,0,0,0,0,0,0,0,1,0,68
2015,12.768256561571306,2.0,2.5,7.8399193600125825,9.460554194813056,2.0,2.1972245773362196,7.8399193600125825,0.0,1992,0,98030,7.787382026484701,1,0,0,0,0,0,0,1,0,0,23
2014,13.399995114002609,2.0,3.25,8.016317898503415,9.134862230800225,2.0,2.0794415416798357,8.016317898503415,0.0,1988,0,98029,7.7664168980196555,1,0,0,0,0,0,0,0,0,1,26
2014,13.17115354157376,1.7320508075688772,1.75,7.326465613840322,9.086476384753796,1.0,1.9459101490553132,7.326465613840322,0.0,1957,0,98008,7.473069088032197,1,0,0,0,0,0,0,0,1,0,57
2015,12.476099782743233,2.0,2.5,7.352441100243583,8.961879012677683,2.0,1.9459101490553132,7.352441100243583,0.0,1997,0,98168,7.05617528410041,1,0,0,0,0,0,0,1,0,0,18
2014,13.444446876573442,1.4142135623730951,1.0,6.877296071497429,8.425077902508432,1.0,1.9459101490553132,6.877296071497429,0.0,1907,0,98103,7.313220387090301,1,0,0,0,0,0,0,0,1,0,107
2015,13.343905647351566,2.23606797749979,3.75,8.180320874773685,9.592059086354347,2.0,2.1972245773362196,8.180320874773685,0.0,2005,0,98019,8.058327306580958,1,0,0,0,0,0,0,1,0,0,10
2014,12.774223335915433,1.7320508075688772,1.0,7.2078598714324755,8.954156966583772,1.0,1.791759469228055,6.756932389247553,22.135943621178654,1947,0,98125,7.029972911706386,1,0,0,0,0,0,0,0,1,0,67
2015,13.222208712374044,2.0,3.5,8.21878715560148,9.249561085129464,2.0,2.0794415416798357,7.736307096548285,37.68288736283355,2002,0,98056,7.450079569807499,1,0,0,0,0,0,0,1,0,0,13
2014,12.321630986164447,2.0,1.0,7.265429723253953,9.030615441029495,1.5,1.9459101490553132,7.265429723253953,0.0,1983,0,98092,7.346010209913293,1,0,0,0,0,0,0,0,1,0,31
2015,12.384218830913648,1.7320508075688772,1.0,6.84587987526405,9.056139690898883,1.0,1.791759469228055,6.84587987526405,0.0,1950,0,98146,7.003065458786462,1,0,0,0,0,0,0,1,0,0,65
2014,13.790192749979985,2.23606797749979,4.5,8.366370301681654,9.413281215972873,2.0,2.302585092994046,8.366370301681654,0.0,2004,0,98029,8.281470857895167,1,0,0,0,0,0,0,1,0,0,10
2014,13.997832114758229,2.0,1.75,8.29154650988391,9.50822026940441,2.0,2.3978952727983707,8.29154650988391,0.0,2006,0,98059,8.663887570567042,1,0,0,0,0,0,0,1,0,0,8
2015,13.132313708257497,1.7320508075688772,1.0,7.22983877815125,8.294049640102028,1.5,1.9459101490553132,7.22983877815125,0.0,1910,0,98112,7.432483807917119,1,0,0,0,0,0,0,1,0,0,105
2014,12.618182296357007,2.0,1.75,7.61085279039525,8.970177815492379,1.0,1.9459101490553132,6.917705609835305,31.78049716414141,1963,0,98059,7.408530566894626,1,0,0,0,0,0,0,0,1,0,51
2014,12.043553716032399,1.7320508075688772,1.0,7.299797366758161,8.642944396721798,1.0,1.791759469228055,6.659293919683638,26.457513110645905,1944,0,98106,6.633318433280377,1,0,0,0,0,0,0,1,0,0,70
2014,12.180754837545884,1.4142135623730951,1.0,7.081708586105575,10.203851370643852,1.0,1.6094379124341003,7.081708586105575,0.0,1910,0,98027,7.455876687491824,1,0,0,0,0,0,0,0,1,0,104
2014,12.513557345278134,2.23606797749979,1.5,7.843848638152472,8.748304912379623,1.0,1.9459101490553132,7.352441100243583,31.464265445104548,1959,0,98056,7.22983877815125,1,0,0,0,0,0,0,0,1,0,55
2015,12.818551923022664,2.23606797749979,1.5,7.843848638152472,8.748304912379623,1.0,1.9459101490553132,7.352441100243583,31.464265445104548,1959,0,98056,7.22983877815125,1,0,0,0,0,0,0,0,1,0,56
2015,12.714395139078047,1.7320508075688772,1.5,7.313220387090301,8.753371421000903,1.0,1.9459101490553132,7.313220387090301,0.0,1953,0,98125,7.313220387090301,1,0,0,0,0,0,0,1,0,0,62
2015,13.151922179645874,1.7320508075688772,2.5,8.006367567650246,9.017968479328726,1.0,2.0794415416798357,7.473069088032197,35.21363372331802,1963,0,98008,7.620705086838262,1,0,0,0,0,0,0,0,1,0,52
2014,12.502466658583977,1.7320508075688772,1.0,7.432483807917119,8.354674261918463,1.0,1.9459101490553132,6.927557906278317,25.88435821108957,1967,0,98178,7.506591780070841,1,0,0,0,0,0,0,1,0,0,47
2014,14.060806913919617,2.0,4.0,8.387084506069217,9.788749875065704,1.0,2.3978952727983707,7.795646536334594,44.27188724235731,1994,0,98059,8.035926369891792,1,0,0,0,0,0,0,0,1,0,20
2015,12.621488084491506,1.7320508075688772,2.5,7.352441100243583,8.318742252692399,2.0,1.9459101490553132,7.352441100243583,0.0,1985,0,98055,7.414572881350589,1,0,0,0,0,0,0,1,0,0,30
2015,12.948009990259552,2.6457513110645907,3.0,7.986164860332727,9.06230429314878,1.0,2.0794415416798357,7.432483807917119,35.35533905932738,1977,0,98155,7.52294091807237,1,0,0,0,0,0,0,1,0,0,38
2014,12.89921982609012,1.7320508075688772,1.0,7.029972911706386,8.318742252692399,1.0,1.9459101490553132,6.897704943128636,11.832159566199232,1941,0,98117,7.495541943884256,1,0,0,0,0,0,0,1,0,0,73
2015,12.323855681186558,1.7320508075688772,1.0,6.927557906278317,9.040382074165628,1.0,1.791759469228055,6.927557906278317,0.0,1987,0,98022,7.258412150595307,1,0,0,0,0,0,0,0,0,1,28
2014,12.296827008798639,1.4142135623730951,2.0,7.177782416195197,7.843848638152472,2.0,1.791759469228055,7.177782416195197,0.0,2004,0,98038,7.177782416195197,1,0,0,0,0,0,0,1,0,0,10
2014,13.312983737012978,1.7320508075688772,2.5,7.851661177889265,9.157677719392877,2.0,2.1972245773362196,7.851661177889265,0.0,1989,0,98011,7.820037989458753,0,0,0,1,0,0,0,1,0,0,25
2014,13.345506928718539,2.0,2.0,7.61085279039525,8.834482608620677,1.0,2.0794415416798357,6.917705609835305,31.78049716414141,1942,0,98115,7.1308988302963465,1,0,0,0,0,0,0,0,0,1,72
2015,12.84792653170257,2.23606797749979,2.0,7.426549072397305,8.083328608786376,1.0,1.6094379124341003,6.733401891837359,28.982753492378876,1906,0,98144,7.22983877815125,1,0,0,0,0,0,0,1,0,0,109
2015,13.337474757021274,2.0,2.0,7.478734825567875,8.948975607841776,1.5,1.9459101490553132,7.478734825567875,0.0,1962,0,98007,7.444248649496705,1,0,0,0,0,0,0,0,1,0,53
2014,13.440817108522863,2.0,2.75,8.06777619577889,9.302919553269277,2.0,2.302585092994046,8.06777619577889,0.0,1994,0,98075,7.955074273262696,1,0,0,0,0,0,0,1,0,0,20
2014,12.326075437924871,2.0,2.0,7.272398392570047,8.980927207648378,1.0,1.791759469228055,7.272398392570047,0.0,1962,0,98058,7.333023014386481,1,0,0,0,0,0,0,0,0,1,52
2014,12.439166527697552,1.7320508075688772,2.0,7.047517221357296,8.699514748210191,1.0,1.9459101490553132,7.047517221357296,0.0,1956,0,98178,7.590852123688581,1,0,0,0,0,0,0,0,0,1,58
2014,13.142166004700508,1.7320508075688772,2.5,7.528331766707247,8.204671828950811,2.0,2.0794415416798357,7.528331766707247,0.0,1994,0,98029,7.517520850603031,1,0,0,0,0,0,0,1,0,0,20
2014,13.142166004700508,2.0,2.5,7.795646536334594,8.556990661290303,2.0,2.0794415416798357,7.795646536334594,0.0,2003,0,98155,7.723120092266331,1,0,0,0,0,0,0,1,0,0,11
2014,13.493926933836812,1.7320508075688772,2.5,7.570443252057374,8.294049640102028,1.5,1.9459101490553132,7.570443252057374,0.0,1906,0,98109,7.272398392570047,1,0,0,0,0,0,0,0,0,1,108
2015,11.225243392518447,1.0,0.0,6.507277712385012,10.677684625696235,1.0,1.0986122886681098,6.507277712385012,0.0,1966,0,98022,7.05617528410041,1,0,0,0,0,0,0,1,0,0,49
2015,13.106233995474446,1.4142135623730951,1.0,6.779921907472252,7.996317231796746,1.0,1.9459101490553132,6.779921907472252,0.0,1927,0,98103,7.222566018822171,1,0,0,0,0,0,0,1,0,0,88
2015,12.959844447906553,2.0,2.5,7.5652752818989315,9.560715513766388,1.0,1.9459101490553132,7.1929342212158,24.49489742783178,1977,0,98072,7.293017679772782,1,0,0,0,0,0,0,0,1,0,38
2015,14.485900751401603,2.0,2.75,8.045588280803528,8.974364841846596,1.0,2.0794415416798357,7.352441100243583,39.496835316262995,1963,0,98034,7.874739125171811,0,0,0,0,1,0,0,0,1,0,52
2015,12.60786434827203,1.7320508075688772,2.5,7.512071245835466,8.726156679156613,2.0,2.0794415416798357,7.512071245835466,0.0,1994,0,98092,7.528331766707247,1,0,0,0,0,0,0,1,0,0,21
2015,13.457406021215947,2.0,2.5,8.080237416216702,10.604578100850384,2.0,2.302585092994046,8.080237416216702,0.0,1987,0,98027,8.003028666384733,1,0,0,0,0,0,0,0,1,0,28
2014,12.644327576461329,1.4142135623730951,1.0,6.551080335043404,8.006367567650246,1.0,1.791759469228055,6.551080335043404,0.0,1918,0,98103,7.352441100243583,1,0,0,0,0,0,0,0,1,0,96
2014,12.765688433465597,1.7320508075688772,1.75,6.917705609835305,9.057189192482008,1.0,1.9459101490553132,6.917705609835305,0.0,1961,0,98033,7.313220387090301,1,0,0,0,0,0,0,1,0,0,53
2014,13.579788224443204,2.0,1.75,7.807916628926408,9.21642184229205,1.0,1.9459101490553132,7.251344983372214,32.4037034920393,1961,0,98178,7.7406644019172415,0,0,0,0,1,0,0,1,0,0,53
2014,12.628067055589549,2.0,2.5,7.709756864454165,8.517193191416238,2.0,2.0794415416798357,7.709756864454165,0.0,2003,0,98031,7.709756864454165,1,0,0,0,0,0,0,1,0,0,11
2014,12.66032791780777,1.7320508075688772,2.5,7.358830898342354,7.9603236291488395,2.0,1.9459101490553132,7.358830898342354,0.0,2003,0,98118,7.383989457978509,1,0,0,0,0,0,0,1,0,0,11
2014,12.496874845318198,2.23606797749979,3.5,7.779048644925556,8.794824928014517,2.0,1.9459101490553132,7.779048644925556,0.0,1977,0,98042,7.038783541388542,1,0,0,0,0,0,0,0,0,1,37
2014,14.375126345899696,2.0,3.25,8.14902386805177,8.95531908176395,2.0,2.302585092994046,8.013012110368916,20.97617696340303,1950,1998,98115,8.016317898503415,0,1,0,0,0,0,0,1,0,0,64
2014,12.983101310070822,2.449489742783178,3.5,7.783224016336037,9.061840363657739,2.0,2.0794415416798357,7.402451520818244,27.568097504180443,1987,0,98034,7.570443252057374,1,0,0,0,0,0,0,1,0,0,27
2014,13.086736199761178,2.449489742783178,4.5,7.986164860332727,8.922658299524402,1.5,2.0794415416798357,7.986164860332727,0.0,1966,0,98034,7.605890001053122,1,0,0,0,0,0,0,0,1,0,48
2014,15.446866505699305,2.23606797749979,5.25,8.988446040062405,10.725841161531715,2.0,2.4849066497880004,8.697846691109495,44.94441010848846,1999,0,98033,8.140315540159985,0,0,0,0,1,0,0,1,0,0,15
2014,12.994518642193514,1.7320508075688772,1.75,7.358830898342354,9.035986984831405,1.0,1.9459101490553132,7.358830898342354,0.0,1959,0,98133,7.528331766707247,1,0,0,0,0,0,0,0,1,0,55
2015,13.038981768465277,1.7320508075688772,3.0,7.326465613840322,8.922658299524402,1.0,1.9459101490553132,7.07326971745971,18.439088914585774,1967,0,98034,7.640123172695364,1,0,0,0,0,0,0,1,0,0,48
2014,12.175613438045465,1.7320508075688772,1.0,6.975413927455952,8.770283819098399,1.0,1.9459101490553132,6.975413927455952,0.0,1971,0,98023,7.081708586105575,1,0,0,0,0,0,0,0,1,0,43
2014,12.577636201962656,1.4142135623730951,0.75,6.0867747269123065,9.025575833531088,1.0,1.6094379124341003,6.0867747269123065,0.0,1943,0,98070,6.779921907472252,0,0,0,1,0,0,0,0,1,0,71
2014,12.523434872083365,2.0,2.0,7.799753318287247,9.169518377455928,1.0,1.9459101490553132,7.106606137727303,34.92849839314596,1963,0,98031,7.222566018822171,1,0,0,0,0,0,0,0,0,1,51
2015,13.710150042306449,2.0,2.5,7.886081401775745,8.20849175174038,2.0,2.0794415416798357,7.495541943884256,29.32575659723036,1910,0,98105,7.31986492980897,1,0,0,0,0,0,0,0,0,1,105
2014,13.955272500339433,2.0,4.0,8.40290404501411,11.546186144664658,2.0,2.3978952727983707,8.40290404501411,0.0,2001,0,98053,8.151909872940905,1,0,0,0,0,0,0,1,0,0,13
2014,13.312983737012978,1.7320508075688772,2.5,7.605890001053122,8.207129168071326,2.0,2.1972245773362196,7.605890001053122,0.0,2008,0,98027,7.762170607138205,1,0,0,0,0,0,0,1,0,0,6
2015,12.791077667470416,1.7320508075688772,2.5,7.27931883541462,8.25582842728183,2.0,1.9459101490553132,7.27931883541462,0.0,2004,0,98065,7.585788821732034,1,0,0,0,0,0,0,1,0,0,11
2014,13.652991628466498,1.7320508075688772,1.75,7.24422751560335,9.20029003612268,1.0,1.9459101490553132,7.24422751560335,0.0,1951,0,98004,7.501082124259871,1,0,0,0,0,0,0,1,0,0,63
2014,13.132313708257497,1.7320508075688772,2.0,7.313220387090301,7.824046010856292,2.0,2.0794415416798357,7.313220387090301,0.0,2002,0,98107,7.346010209913293,1,0,0,0,0,0,0,1,0,0,12
2014,13.244581010128577,1.7320508075688772,2.5,7.824046010856292,8.908424139496578,2.0,2.1972245773362196,7.824046010856292,0.0,1990,0,98072,7.933796874815411,1,0,0,0,0,0,0,1,0,0,24
2015,13.279367126213993,1.4142135623730951,1.75,7.154615356913663,8.869257522797287,1.0,1.9459101490553132,6.907755278982137,16.73320053068151,1955,0,98118,7.346010209913293,1,0,0,0,0,0,0,0,1,0,60
2015,12.70076888736628,2.0,3.25,8.125630988477065,8.922658299524402,2.0,1.9459101490553132,7.791522819150732,30.983866769659336,1990,0,98198,7.560080465021827,0,0,0,1,0,0,0,1,0,0,25
2014,13.527761816623505,2.0,2.75,7.975908360165538,9.836278802842678,1.0,2.1972245773362196,7.700747794511798,26.457513110645905,1957,1995,98177,7.791522819150732,1,0,0,0,0,0,0,1,0,0,57
2014,13.624350052503114,2.0,2.5,8.026170194946426,8.87346805533363,2.0,2.1972245773362196,8.026170194946426,0.0,2006,0,98027,8.083328608786376,1,0,0,0,0,0,0,1,0,0,8
2014,13.190022025878143,1.7320508075688772,1.0,7.1929342212158,10.603088860335872,1.0,1.9459101490553132,7.1929342212158,0.0,1977,0,98024,7.444248649496705,1,0,0,0,0,0,0,0,1,0,37
2014,13.737549016494562,2.0,2.5,8.101677747454572,11.532041582162458,2.0,2.302585092994046,8.101677747454572,0.0,1991,0,98029,7.965545573129992,1,0,0,0,0,0,0,0,1,0,23
2014,13.681979165339751,1.7320508075688772,3.5,8.086410275323782,8.699514748210191,2.0,2.302585092994046,7.824046010856292,27.386127875258307,2001,0,98136,7.408530566894626,1,0,0,0,0,0,0,1,0,0,13
2014,13.71236979904476,2.0,2.25,7.835974581721566,9.126958763037132,1.0,2.1972245773362196,7.358830898342354,30.983866769659336,1976,0,98006,8.016317898503415,1,0,0,0,0,0,0,0,0,1,38
2014,12.955127458028414,1.7320508075688772,1.0,7.512071245835466,9.539644119118783,1.0,1.9459101490553132,7.512071245835466,0.0,1951,0,98133,7.517520850603031,1,0,0,0,0,0,0,1,0,0,63
2014,12.367340793126296,1.7320508075688772,1.0,7.064759027791802,9.314700387300425,1.0,1.791759469228055,7.064759027791802,0.0,1968,0,98059,7.640123172695364,1,0,0,0,0,0,0,0,1,0,46
2014,13.208541073645382,1.4142135623730951,2.0,7.982757702011113,9.550875771331766,1.0,2.0794415416798357,7.426549072397305,35.35533905932738,1980,0,98070,7.711548979629146,0,0,1,0,0,0,0,0,1,0,34
2014,12.745485726148077,1.4142135623730951,1.0,7.114769448366463,8.930626469173578,1.0,1.9459101490553132,7.114769448366463,0.0,1961,0,98133,7.146772179452637,1,0,0,0,0,0,0,1,0,0,53
2015,12.721736545936414,1.7320508075688772,2.5,7.3901814282264295,7.982757702011113,2.0,2.0794415416798357,7.3901814282264295,0.0,2002,0,98058,7.549609165154532,1,0,0,0,0,0,0,1,0,0,13
2014,12.911642346088676,1.7320508075688772,1.75,7.473069088032197,8.585785982881848,1.0,1.9459101490553132,7.05617528410041,24.49489742783178,1956,0,98118,7.489970898834801,1,0,0,0,0,0,0,1,0,0,58
2014,12.301382825334498,2.0,1.0,7.272398392570047,9.017968479328726,1.0,1.9459101490553132,7.272398392570047,0.0,1959,0,98188,7.272398392570047,1,0,0,0,0,0,0,1,0,0,55
2014,12.061046873479915,1.4142135623730951,1.0,7.461640392208575,8.99961934066053,1.0,1.791759469228055,6.956545443151569,26.267851073127396,1947,0,98168,6.866933284461882,1,0,0,0,0,0,0,1,0,0,67
2014,13.39239051461739,1.7320508075688772,1.0,7.146772179452637,8.1886891244442,1.5,1.9459101490553132,7.146772179452637,0.0,1906,0,98119,7.444248649496705,1,0,0,0,0,0,0,1,0,0,108
2015,12.91410843858387,1.4142135623730951,1.0,6.779921907472252,8.006367567650246,1.0,1.791759469228055,6.779921907472252,0.0,1924,0,98115,6.7912214627261855,1,0,0,0,0,0,0,1,0,0,91
2014,13.356644673128994,2.449489742783178,2.5,7.847762537473608,9.026417533815254,1.0,1.9459101490553132,7.222566018822171,34.49637662132068,1961,0,98125,7.7664168980196555,1,0,0,0,0,0,0,1,0,0,53
2014,12.785491060761776,2.23606797749979,2.75,7.3395376954076745,8.294049640102028,1.0,1.9459101490553132,7.038783541388542,20.0,1990,0,98106,7.396335293800808,1,0,0,0,0,0,0,1,0,0,24
2014,12.796633237315017,1.7320508075688772,1.75,7.047517221357296,9.774801544908083,1.0,1.9459101490553132,7.047517221357296,0.0,1964,0,98014,7.090076835776092,1,0,0,0,0,0,0,1,0,0,50
2014,12.531772785169476,1.4142135623730951,1.0,6.646390514847729,9.00565049932022,1.0,1.791759469228055,6.646390514847729,0.0,1948,0,98155,7.05617528410041,1,0,0,0,0,0,0,1,0,0,66
2014,13.353475098367715,2.0,3.75,8.435983135990694,10.601672024613341,1.0,2.302585092994046,7.824046010856292,45.93473631142341,1980,0,98027,8.022896869601457,1,0,0,0,0,0,0,0,1,0,34
2014,12.445089546000673,1.7320508075688772,2.5,7.52294091807237,8.433159195806228,2.0,2.0794415416798357,7.52294091807237,0.0,2003,0,98042,7.700747794511798,1,0,0,0,0,0,0,1,0,0,11
2014,13.066427745074025,1.7320508075688772,2.25,7.517520850603031,9.035986984831405,1.0,2.0794415416798357,7.162397497355718,23.45207879911715,1961,0,98006,7.6544432264701125,1,0,0,0,0,0,0,1,0,0,53
2014,12.479909311159902,1.7320508075688772,1.75,7.306531398939505,8.242756345714477,1.0,1.791759469228055,6.551080335043404,28.106938645110393,1913,0,98118,7.687080155783135,1,0,0,0,0,0,0,1,0,0,101
2015,13.142166004700508,1.7320508075688772,1.75,7.306531398939505,8.242756345714477,1.0,1.791759469228055,6.551080335043404,28.106938645110393,1913,0,98118,7.687080155783135,1,0,0,0,0,0,0,1,0,0,102
2014,12.100434313507177,1.7320508075688772,1.0,6.866933284461882,9.22276289197474,1.0,1.9459101490553132,6.866933284461882,0.0,1952,0,98003,7.1308988302963465,1,0,0,0,0,0,0,0,1,0,62
2014,13.17115354157376,2.0,2.25,7.365180126021013,8.896588071791218,1.0,2.0794415416798357,7.05617528410041,20.493901531919196,1973,0,98027,7.61085279039525,1,0,0,0,0,0,0,1,0,0,41
2014,13.079455876393052,1.7320508075688772,2.5,7.138866999945524,6.790097235513905,3.0,2.0794415416798357,7.138866999945524,0.0,2008,0,98109,7.200424892944957,1,0,0,0,0,0,0,1,0,0,6
2014,13.386264921190707,1.7320508075688772,2.0,7.570443252057374,8.770283819098399,1.0,1.9459101490553132,6.877296071497429,31.144823004794873,1940,0,98116,7.455876687491824,0,0,1,0,0,0,0,0,0,1,74
2014,13.763164077592064,2.0,1.75,7.820037989458753,8.966228514225776,1.0,2.0794415416798357,7.122866658599083,35.35533905932738,1958,0,98033,8.07402621612406,0,0,0,1,0,0,0,0,1,0,56
2015,12.880037006673344,2.23606797749979,2.5,7.832014180505469,10.238208256118535,1.5,1.9459101490553132,7.5443321080536885,25.099800796022265,1942,1970,98155,7.512071245835466,1,0,0,0,0,0,0,1,0,0,73
2014,13.279367126213993,2.0,1.75,7.473069088032197,8.585972706811063,1.0,1.9459101490553132,6.824373670043086,28.982753492378876,1950,0,98115,7.426549072397305,1,0,0,0,0,0,0,0,1,0,64
2014,13.038981768465277,2.0,2.5,8.340456012916183,8.92319149068606,2.0,1.9459101490553132,8.340456012916183,0.0,2004,0,98058,7.8160138391590275,1,0,0,0,0,0,0,1,0,0,10
2014,13.060487973686241,1.7320508075688772,1.0,7.064759027791802,8.389359819906353,1.0,1.9459101490553132,6.76849321164863,17.320508075688775,1951,0,98199,7.122866658599083,1,0,0,0,0,0,0,1,0,0,63
2015,12.409013489526863,1.7320508075688772,2.5,7.3777589082278725,8.359603270841466,2.0,1.9459101490553132,7.3777589082278725,0.0,2003,0,98038,7.326465613840322,1,0,0,0,0,0,0,1,0,0,12
2014,13.122363377404328,2.0,2.0,7.9229859587111955,10.226693609806864,2.0,2.0794415416798357,7.495541943884256,30.983866769659336,1978,0,98155,7.820037989458753,1,0,0,0,0,0,0,0,1,0,36
2014,13.028052697933088,1.7320508075688772,2.5,7.644919344958857,9.06566136060674,2.0,2.0794415416798357,7.644919344958857,0.0,1989,0,98011,7.644919344958857,1,0,0,0,0,0,0,1,0,0,25
2015,13.092934566713517,2.0,2.5,7.749322464660356,8.287528423111763,2.0,1.9459101490553132,7.749322464660356,0.0,1999,0,98065,7.8709295967551425,1,0,0,0,0,0,0,1,0,0,16
2014,14.444119217386648,2.23606797749979,3.25,8.32117830749028,8.977146484808472,2.0,2.1972245773362196,8.055157731819678,30.983866769659336,1921,0,98122,8.266164436612492,0,0,0,1,0,0,0,1,0,0,93
2014,11.512925464970229,1.4142135623730951,1.0,6.646390514847729,9.76042516969429,1.0,1.9459101490553132,6.646390514847729,0.0,1978,0,98001,7.299797366758161,1,0,0,0,0,0,0,1,0,0,36
